purchase_id:4629, buyer_id:225, product_id:88, quantity:9, purchase_date:2023-04-23 10:30:13
purchase_id:8789, buyer_id:132, product_id:53, quantity:2, purchase_date:2022-12-08 19:04:16
purchase_id:9469, buyer_id:919, product_id:36, quantity:5, purchase_date:2023-04-06 18:09:54
purchase_id:8523, buyer_id:446, product_id:80, quantity:8, purchase_date:2023-03-07 15:26:56
purchase_id:3036, buyer_id:317, product_id:31, quantity:9, purchase_date:2023-01-17 17:29:25
purchase_id:2956, buyer_id:645, product_id:63, quantity:4, purchase_date:2023-06-26 15:25:49
purchase_id:7462, buyer_id:817, product_id:41, quantity:9, purchase_date:2023-02-09 11:17:44
purchase_id:9126, buyer_id:810, product_id:50, quantity:1, purchase_date:2023-08-10 21:31:08
purchase_id:1732, buyer_id:550, product_id:54, quantity:2, purchase_date:2023-03-29 16:22:05
purchase_id:5760, buyer_id:525, product_id:75, quantity:4, purchase_date:2023-06-28 14:28:57
purchase_id:6851, buyer_id:150, product_id:87, quantity:1, purchase_date:2023-06-25 08:55:05
purchase_id:9964, buyer_id:716, product_id:66, quantity:5, purchase_date:2022-11-22 01:45:42
purchase_id:1843, buyer_id:809, product_id:57, quantity:8, purchase_date:2023-08-20 05:39:14
purchase_id:5153, buyer_id:929, product_id:27, quantity:4, purchase_date:2023-01-08 01:13:53
purchase_id:3059, buyer_id:291, product_id:16, quantity:6, purchase_date:2023-09-30 09:24:48
purchase_id:8640, buyer_id:605, product_id:11, quantity:1, purchase_date:2023-04-16 14:32:08
purchase_id:8867, buyer_id:266, product_id:27, quantity:8, purchase_date:2023-10-07 01:50:10
purchase_id:4919, buyer_id:605, product_id:44, quantity:6, purchase_date:2023-08-17 10:42:22
purchase_id:3987, buyer_id:484, product_id:12, quantity:10, purchase_date:2022-12-21 22:35:20
purchase_id:1030, buyer_id:970, product_id:59, quantity:9, purchase_date:2023-09-17 18:55:32
purchase_id:5932, buyer_id:522, product_id:15, quantity:7, purchase_date:2023-09-04 23:06:20
purchase_id:9234, buyer_id:419, product_id:46, quantity:8, purchase_date:2023-05-22 15:28:32
purchase_id:7446, buyer_id:776, product_id:41, quantity:4, purchase_date:2023-08-11 01:22:13
purchase_id:5072, buyer_id:985, product_id:68, quantity:3, purchase_date:2023-08-06 10:54:06
purchase_id:8541, buyer_id:828, product_id:93, quantity:10, purchase_date:2023-01-23 02:08:17
purchase_id:5973, buyer_id:558, product_id:51, quantity:8, purchase_date:2023-05-09 12:27:35
purchase_id:4229, buyer_id:502, product_id:20, quantity:3, purchase_date:2023-03-20 18:27:44
purchase_id:8474, buyer_id:686, product_id:71, quantity:8, purchase_date:2023-05-20 04:36:55
purchase_id:3040, buyer_id:833, product_id:63, quantity:9, purchase_date:2022-12-08 15:34:15
purchase_id:7292, buyer_id:541, product_id:33, quantity:6, purchase_date:2023-10-19 21:07:28
purchase_id:8141, buyer_id:457, product_id:80, quantity:2, purchase_date:2023-05-12 07:12:19
purchase_id:5483, buyer_id:487, product_id:82, quantity:2, purchase_date:2023-04-23 18:50:20
purchase_id:2557, buyer_id:255, product_id:42, quantity:9, purchase_date:2023-08-03 07:25:49
purchase_id:2538, buyer_id:176, product_id:17, quantity:3, purchase_date:2023-09-27 11:24:22
purchase_id:6624, buyer_id:298, product_id:50, quantity:1, purchase_date:2023-07-29 01:04:02
purchase_id:8910, buyer_id:550, product_id:30, quantity:5, purchase_date:2023-04-07 05:28:12
purchase_id:8619, buyer_id:212, product_id:44, quantity:10, purchase_date:2023-04-09 05:36:06
purchase_id:2328, buyer_id:367, product_id:35, quantity:8, purchase_date:2023-01-02 14:59:20
purchase_id:4323, buyer_id:221, product_id:42, quantity:4, purchase_date:2023-01-03 10:59:40
purchase_id:8349, buyer_id:621, product_id:77, quantity:7, purchase_date:2023-09-27 23:15:06
purchase_id:7012, buyer_id:903, product_id:17, quantity:2, purchase_date:2023-03-18 13:55:46
purchase_id:7734, buyer_id:145, product_id:51, quantity:5, purchase_date:2023-03-28 09:05:10
purchase_id:7144, buyer_id:663, product_id:93, quantity:9, purchase_date:2023-06-13 12:57:55
purchase_id:4609, buyer_id:877, product_id:62, quantity:2, purchase_date:2023-04-03 22:12:21
purchase_id:1946, buyer_id:603, product_id:31, quantity:10, purchase_date:2023-03-07 06:56:56
purchase_id:3579, buyer_id:231, product_id:79, quantity:6, purchase_date:2023-05-08 16:11:15
purchase_id:2476, buyer_id:729, product_id:89, quantity:6, purchase_date:2023-05-29 00:05:11
purchase_id:5361, buyer_id:764, product_id:30, quantity:8, purchase_date:2023-09-13 03:40:48
purchase_id:2599, buyer_id:108, product_id:29, quantity:7, purchase_date:2023-06-10 04:25:25
purchase_id:6014, buyer_id:252, product_id:74, quantity:8, purchase_date:2022-12-18 20:21:25
purchase_id:9472, buyer_id:434, product_id:96, quantity:6, purchase_date:2022-12-13 15:59:41
purchase_id:2697, buyer_id:121, product_id:26, quantity:7, purchase_date:2023-09-18 06:35:59
purchase_id:6166, buyer_id:703, product_id:60, quantity:4, purchase_date:2023-03-03 02:32:26
purchase_id:3349, buyer_id:515, product_id:29, quantity:6, purchase_date:2023-04-09 23:36:12
purchase_id:8139, buyer_id:491, product_id:90, quantity:7, purchase_date:2023-02-14 01:16:38
purchase_id:5515, buyer_id:829, product_id:71, quantity:6, purchase_date:2023-04-16 01:53:22
purchase_id:5035, buyer_id:942, product_id:35, quantity:1, purchase_date:2023-03-06 07:31:21
purchase_id:3968, buyer_id:384, product_id:92, quantity:10, purchase_date:2023-06-05 06:32:35
purchase_id:7477, buyer_id:923, product_id:94, quantity:6, purchase_date:2023-07-26 01:04:42
purchase_id:3396, buyer_id:671, product_id:71, quantity:7, purchase_date:2022-11-15 14:47:28
purchase_id:2766, buyer_id:576, product_id:16, quantity:4, purchase_date:2023-07-01 03:46:15
purchase_id:5949, buyer_id:859, product_id:88, quantity:8, purchase_date:2023-03-15 18:36:59
purchase_id:3175, buyer_id:385, product_id:73, quantity:2, purchase_date:2023-03-20 19:22:16
purchase_id:9228, buyer_id:893, product_id:34, quantity:9, purchase_date:2022-11-23 23:24:36
purchase_id:7581, buyer_id:247, product_id:55, quantity:5, purchase_date:2023-05-28 17:42:21
purchase_id:6283, buyer_id:757, product_id:47, quantity:6, purchase_date:2023-01-04 21:57:26
purchase_id:9460, buyer_id:253, product_id:65, quantity:8, purchase_date:2023-07-01 16:07:12
purchase_id:8275, buyer_id:339, product_id:41, quantity:6, purchase_date:2023-06-18 22:37:13
purchase_id:1983, buyer_id:752, product_id:53, quantity:8, purchase_date:2023-03-15 16:42:03
purchase_id:6438, buyer_id:540, product_id:47, quantity:6, purchase_date:2023-02-07 11:29:24
purchase_id:3595, buyer_id:666, product_id:57, quantity:1, purchase_date:2023-02-28 00:29:43
purchase_id:8416, buyer_id:723, product_id:23, quantity:3, purchase_date:2023-03-26 00:29:46
purchase_id:3451, buyer_id:355, product_id:58, quantity:6, purchase_date:2022-11-06 05:32:01
purchase_id:3683, buyer_id:626, product_id:69, quantity:5, purchase_date:2023-06-22 06:57:30
purchase_id:1178, buyer_id:544, product_id:56, quantity:10, purchase_date:2023-04-27 17:57:13
purchase_id:3239, buyer_id:174, product_id:85, quantity:1, purchase_date:2023-01-20 04:50:47
purchase_id:6123, buyer_id:181, product_id:48, quantity:5, purchase_date:2022-12-15 22:52:32
purchase_id:7688, buyer_id:399, product_id:10, quantity:1, purchase_date:2023-03-21 14:07:59
purchase_id:1593, buyer_id:253, product_id:42, quantity:9, purchase_date:2023-08-25 08:03:11
purchase_id:3425, buyer_id:247, product_id:14, quantity:10, purchase_date:2023-06-27 09:23:58
purchase_id:6643, buyer_id:203, product_id:77, quantity:6, purchase_date:2023-06-01 19:45:14
purchase_id:5073, buyer_id:998, product_id:95, quantity:9, purchase_date:2023-02-03 01:15:25
purchase_id:5280, buyer_id:457, product_id:35, quantity:1, purchase_date:2022-12-22 10:10:56
purchase_id:8570, buyer_id:811, product_id:66, quantity:6, purchase_date:2022-12-03 09:18:43
purchase_id:1930, buyer_id:132, product_id:85, quantity:2, purchase_date:2022-12-27 19:16:53
purchase_id:6087, buyer_id:325, product_id:70, quantity:7, purchase_date:2023-03-06 14:26:20
purchase_id:5663, buyer_id:874, product_id:18, quantity:2, purchase_date:2023-05-06 14:35:54
purchase_id:7976, buyer_id:388, product_id:33, quantity:2, purchase_date:2022-12-25 00:08:48
purchase_id:6766, buyer_id:934, product_id:99, quantity:2, purchase_date:2023-03-06 02:23:36
purchase_id:8117, buyer_id:401, product_id:88, quantity:1, purchase_date:2023-08-19 13:29:53
purchase_id:1900, buyer_id:390, product_id:63, quantity:4, purchase_date:2023-05-10 14:26:51
purchase_id:5237, buyer_id:646, product_id:24, quantity:2, purchase_date:2023-05-31 03:52:41
purchase_id:5346, buyer_id:723, product_id:98, quantity:1, purchase_date:2023-01-15 17:37:35
purchase_id:1258, buyer_id:603, product_id:68, quantity:6, purchase_date:2023-11-03 15:23:40
purchase_id:6009, buyer_id:989, product_id:47, quantity:5, purchase_date:2022-11-30 11:18:26
purchase_id:7808, buyer_id:706, product_id:79, quantity:5, purchase_date:2023-06-16 00:52:47
purchase_id:4980, buyer_id:299, product_id:61, quantity:4, purchase_date:2023-01-06 09:47:29
purchase_id:7795, buyer_id:696, product_id:74, quantity:1, purchase_date:2022-11-14 01:48:23
purchase_id:2051, buyer_id:487, product_id:48, quantity:5, purchase_date:2023-07-03 09:43:40
purchase_id:4497, buyer_id:877, product_id:91, quantity:5, purchase_date:2023-03-06 10:16:22
purchase_id:9874, buyer_id:698, product_id:11, quantity:10, purchase_date:2023-04-27 05:00:17
purchase_id:2875, buyer_id:272, product_id:26, quantity:2, purchase_date:2023-06-13 02:47:23
purchase_id:8071, buyer_id:774, product_id:83, quantity:10, purchase_date:2022-11-14 19:05:35
purchase_id:3710, buyer_id:930, product_id:46, quantity:2, purchase_date:2023-05-25 19:08:20
purchase_id:8549, buyer_id:793, product_id:40, quantity:7, purchase_date:2023-01-15 22:10:35
purchase_id:6279, buyer_id:670, product_id:12, quantity:7, purchase_date:2023-03-10 14:53:28
purchase_id:5492, buyer_id:353, product_id:76, quantity:8, purchase_date:2023-01-21 01:36:06
purchase_id:3153, buyer_id:544, product_id:78, quantity:4, purchase_date:2023-02-12 17:55:25
purchase_id:1475, buyer_id:312, product_id:93, quantity:10, purchase_date:2023-05-24 16:56:50
purchase_id:5703, buyer_id:119, product_id:98, quantity:1, purchase_date:2023-04-19 06:56:36
purchase_id:9254, buyer_id:783, product_id:83, quantity:8, purchase_date:2023-04-04 11:07:31
purchase_id:4639, buyer_id:387, product_id:45, quantity:8, purchase_date:2023-04-01 01:48:03
purchase_id:6053, buyer_id:619, product_id:59, quantity:9, purchase_date:2023-03-12 07:47:35
purchase_id:7686, buyer_id:952, product_id:62, quantity:7, purchase_date:2023-08-30 14:43:33
purchase_id:4811, buyer_id:710, product_id:84, quantity:2, purchase_date:2023-05-15 18:44:31
purchase_id:1604, buyer_id:643, product_id:76, quantity:3, purchase_date:2023-03-11 14:11:17
purchase_id:8161, buyer_id:185, product_id:12, quantity:10, purchase_date:2023-10-16 03:31:05
purchase_id:8756, buyer_id:771, product_id:63, quantity:2, purchase_date:2023-10-23 02:52:04
purchase_id:7790, buyer_id:769, product_id:29, quantity:3, purchase_date:2023-10-23 08:13:47
purchase_id:8566, buyer_id:483, product_id:35, quantity:3, purchase_date:2023-01-12 03:10:26
purchase_id:2161, buyer_id:285, product_id:61, quantity:8, purchase_date:2023-10-26 11:22:42
purchase_id:4293, buyer_id:560, product_id:95, quantity:6, purchase_date:2023-06-12 08:14:02
purchase_id:2118, buyer_id:334, product_id:70, quantity:3, purchase_date:2023-03-23 04:47:35
purchase_id:2618, buyer_id:786, product_id:65, quantity:7, purchase_date:2023-03-20 08:45:32
purchase_id:2982, buyer_id:105, product_id:85, quantity:1, purchase_date:2023-08-06 04:28:35
purchase_id:9350, buyer_id:143, product_id:22, quantity:8, purchase_date:2023-08-17 19:57:22
purchase_id:1811, buyer_id:567, product_id:94, quantity:3, purchase_date:2022-12-11 03:42:10
purchase_id:3823, buyer_id:857, product_id:20, quantity:8, purchase_date:2023-04-28 01:03:29
purchase_id:3934, buyer_id:849, product_id:75, quantity:1, purchase_date:2023-07-23 03:43:48
purchase_id:5545, buyer_id:504, product_id:23, quantity:2, purchase_date:2023-09-04 07:33:27
purchase_id:1378, buyer_id:446, product_id:61, quantity:4, purchase_date:2023-07-08 09:37:14
